CD_CORRESP_HAB;CD_HAB_ENTRE;CD_HAB_SORTIE;CD_TYPE_RELATION;LB_CONDITION;LB_REMARQUES;VALIDITE;CD_TYPO_ENTRE;CD_TYPO_SORTIE;DATE_CREA;DATE_MODIF
37429;30602;4305;;;;true;28;22;2021-11-30 10:45:46;2021-11-30 12:17:35
37430;30602;5229;;;;true;28;7;2021-11-30 10:45:46;2021-11-30 12:17:35
37431;30819;2842;;;;true;28;8;2021-11-30 10:45:46;2021-11-30 12:17:35
37432;30819;1125;;;;true;28;4;2021-11-30 10:45:46;2021-11-30 12:17:35
37433;30819;4305;;;;true;28;22;2021-11-30 10:45:46;2021-11-30 12:17:35
37434;30819;5229;;;;true;28;7;2021-11-30 10:45:46;2021-11-30 12:17:35
37435;30816;2842;;;;true;28;8;2021-11-30 10:45:46;2021-11-30 12:17:35
37436;30816;1125;;;;true;28;4;2021-11-30 10:45:46;2021-11-30 12:17:35
37437;30816;4305;;;;true;28;22;2021-11-30 10:45:46;2021-11-30 12:17:35
37438;30816;5229;;;;true;28;7;2021-11-30 10:45:46;2021-11-30 12:17:35
37439;30585;2842;;;;true;28;8;2021-11-30 10:45:46;2021-11-30 12:17:35
37440;30585;1125;;;;true;28;4;2021-11-30 10:45:46;2021-11-30 12:17:35
37441;30585;4305;;;;true;28;22;2021-11-30 10:45:46;2021-11-30 12:17:35
37442;30585;5229;;;;true;28;7;2021-11-30 10:45:46;2021-11-30 12:17:35
37443;30759;2842;;;;true;28;8;2021-11-30 10:45:46;2021-11-30 12:17:35
37444;30759;1125;;;;true;28;4;2021-11-30 10:45:46;2021-11-30 12:17:35
37445;30759;4305;;;;true;28;22;2021-11-30 10:45:46;2021-11-30 12:17:35
37446;30759;5229;;;;true;28;7;2021-11-30 10:45:46;2021-11-30 12:17:35
37447;30825;2842;;;;true;28;8;2021-11-30 10:45:46;2021-11-30 12:17:35
37448;30825;1125;;;;true;28;4;2021-11-30 10:45:46;2021-11-30 12:17:35
37449;30825;4305;;;;true;28;22;2021-11-30 10:45:46;2021-11-30 12:17:35
37450;30825;5229;;;;true;28;7;2021-11-30 10:45:46;2021-11-30 12:17:35
37451;30988;2842;;;;true;28;8;2021-11-30 10:45:46;2021-11-30 12:17:35
37452;30988;1125;;;;true;28;4;2021-11-30 10:45:46;2021-11-30 12:17:35
37453;30988;5229;;;;true;28;7;2021-11-30 10:45:46;2021-11-30 12:17:35
37454;30915;2842;;;;true;28;8;2021-11-30 10:45:46;2021-11-30 12:17:35
37455;30915;1125;;;;true;28;4;2021-11-30 10:45:46;2021-11-30 12:17:35
37456;30915;4305;;;;true;28;22;2021-11-30 10:45:46;2021-11-30 12:17:35
37457;30915;5229;;;;true;28;7;2021-11-30 10:45:46;2021-11-30 12:17:35
37458;31147;2842;;;;true;28;8;2021-11-30 10:45:46;2021-11-30 12:17:35
37459;31147;1125;;;;true;28;4;2021-11-30 10:45:46;2021-11-30 12:17:35
37460;31147;4305;;;;true;28;22;2021-11-30 10:45:46;2021-11-30 12:17:35
37461;31147;5229;;;;true;28;7;2021-11-30 10:45:46;2021-11-30 12:17:35
37462;30824;2842;;;;true;28;8;2021-11-30 10:45:46;2021-11-30 12:17:35
37463;30824;1125;;;;true;28;4;2021-11-30 10:45:46;2021-11-30 12:17:35
37464;30824;4305;;;;true;28;22;2021-11-30 10:45:46;2021-11-30 12:17:35
37465;30824;5229;;;;true;28;7;2021-11-30 10:45:46;2021-11-30 12:17:35
37466;30878;2842;;;;true;28;8;2021-11-30 10:45:46;2021-11-30 12:17:35
37467;30878;1125;;;;true;28;4;2021-11-30 10:45:46;2021-11-30 12:17:35
37468;30878;4305;;;;true;28;22;2021-11-30 10:45:46;2021-11-30 12:17:35
37469;30878;5229;;;;true;28;7;2021-11-30 10:45:46;2021-11-30 12:17:35
37470;30887;;24;;;true;28;8;2021-11-30 10:45:46;2021-11-30 12:17:35
37471;30887;;24;;;true;28;4;2021-11-30 10:45:46;2021-11-30 12:17:35
37472;30887;4305;;;;true;28;22;2021-11-30 10:45:46;2021-11-30 12:17:35
37473;30887;5229;;;;true;28;7;2021-11-30 10:45:46;2021-11-30 12:17:35
37474;30877;;24;;;true;28;8;2021-11-30 10:45:46;2021-11-30 12:17:35
37475;30877;;24;;;true;28;4;2021-11-30 10:45:46;2021-11-30 12:17:35
37476;30877;4305;;;;true;28;22;2021-11-30 10:45:46;2021-11-30 12:17:35
37477;30877;5229;;;;true;28;7;2021-11-30 10:45:46;2021-11-30 12:17:35
37478;30586;;24;;A rapprocher du 6210.;true;28;8;2021-11-30 10:45:46;2021-11-30 12:17:35
37479;30586;;24;;A rapprocher du 6210.;true;28;4;2021-11-30 10:45:46;2021-11-30 12:17:35
37480;30586;4305;;;;true;28;22;2021-11-30 10:45:46;2021-11-30 12:17:35
37481;30586;5229;;;;true;28;7;2021-11-30 10:45:46;2021-11-30 12:17:35
37482;30821;;24;;;true;28;8;2021-11-30 10:45:46;2021-11-30 12:17:35
37483;30821;;24;;;true;28;4;2021-11-30 10:45:47;2021-11-30 12:17:35
37484;30821;4305;;;;true;28;22;2021-11-30 10:45:47;2021-11-30 12:17:35
37485;30821;5229;;;;true;28;7;2021-11-30 10:45:47;2021-11-30 12:17:35
37486;31208;;24;;;true;28;8;2021-11-30 10:45:47;2021-11-30 12:17:35
37487;31208;;24;;;true;28;4;2021-11-30 10:45:47;2021-11-30 12:17:35
37488;31208;4305;;;;true;28;22;2021-11-30 10:45:47;2021-11-30 12:17:35
37489;31208;5229;;;;true;28;7;2021-11-30 10:45:47;2021-11-30 12:17:35
37490;30772;2842;;;;true;28;8;2021-11-30 10:45:47;2021-11-30 12:17:35
37491;30772;1125;;;;true;28;4;2021-11-30 10:45:47;2021-11-30 12:17:35
37492;30772;4305;;;;true;28;22;2021-11-30 10:45:47;2021-11-30 12:17:35
37493;30772;5229;;;;true;28;7;2021-11-30 10:45:47;2021-11-30 12:17:35
37494;30712;;24;;;true;28;8;2021-11-30 10:45:47;2021-11-30 12:17:35
37495;30712;;24;;;true;28;4;2021-11-30 10:45:47;2021-11-30 12:17:35
37496;30712;4305;;;;true;28;22;2021-11-30 10:45:47;2021-11-30 12:17:35
37497;30712;5229;;;;true;28;7;2021-11-30 10:45:47;2021-11-30 12:17:35
37498;30914;2842;;;;true;28;8;2021-11-30 10:45:47;2021-11-30 12:17:35
37499;30914;1125;;;;true;28;4;2021-11-30 10:45:47;2021-11-30 12:17:35
37500;30914;4305;;;;true;28;22;2021-11-30 10:45:47;2021-11-30 12:17:35
37501;30914;5229;;;;true;28;7;2021-11-30 10:45:47;2021-11-30 12:17:35
37502;30823;2842;;;;true;28;8;2021-11-30 10:45:47;2021-11-30 12:17:35
37503;30823;1125;;;;true;28;4;2021-11-30 10:45:47;2021-11-30 12:17:35
37504;30823;4305;;;;true;28;22;2021-11-30 10:45:47;2021-11-30 12:17:35
37505;30823;5229;;;;true;28;7;2021-11-30 10:45:47;2021-11-30 12:17:35
37506;31017;2842;;;;true;28;8;2021-11-30 10:45:47;2021-11-30 12:17:35
37507;31017;1125;;;;true;28;4;2021-11-30 10:45:47;2021-11-30 12:17:35
37508;31017;4305;;;;true;28;22;2021-11-30 10:45:47;2021-11-30 12:17:35
37509;31017;5229;;;;true;28;7;2021-11-30 10:45:47;2021-11-30 12:17:35
37510;30689;2842;;;;true;28;8;2021-11-30 10:45:47;2021-11-30 12:17:35
37511;30689;1125;;;;true;28;4;2021-11-30 10:45:47;2021-11-30 12:17:35
37512;30689;4305;;;;true;28;22;2021-11-30 10:45:47;2021-11-30 12:17:35
37513;30689;5229;;;;true;28;7;2021-11-30 10:45:47;2021-11-30 12:17:35
37514;30888;2842;;;;true;28;8;2021-11-30 10:45:47;2021-11-30 12:17:35
37515;30888;1125;;;;true;28;4;2021-11-30 10:45:47;2021-11-30 12:17:35
37516;30888;4305;;;;true;28;22;2021-11-30 10:45:47;2021-11-30 12:17:35
37517;30888;5229;;;;true;28;7;2021-11-30 10:45:47;2021-11-30 12:17:35
37518;30769;2842;;;;true;28;8;2021-11-30 10:45:47;2021-11-30 12:17:35
37519;30769;1125;;;;true;28;4;2021-11-30 10:45:47;2021-11-30 12:17:35
37521;30769;5229;;;;true;28;7;2021-11-30 10:45:47;2021-11-30 12:17:35
37522;30998;2842;;;;true;28;8;2021-11-30 10:45:47;2021-11-30 12:17:35
37523;30998;1125;;;;true;28;4;2021-11-30 10:45:47;2021-11-30 12:17:35
37524;30998;4305;;;;true;28;22;2021-11-30 10:45:47;2021-11-30 12:17:35
37525;30998;5229;;;;true;28;7;2021-11-30 10:45:47;2021-11-30 12:17:35
37526;30801;2842;;;;true;28;8;2021-11-30 10:45:47;2021-11-30 12:17:35
37528;30801;4305;;;;true;28;22;2021-11-30 10:45:47;2021-11-30 12:17:35
37529;30801;5229;;;;true;28;7;2021-11-30 10:45:47;2021-11-30 12:17:35
37530;31220;2842;;;;true;28;8;2021-11-30 10:45:47;2021-11-30 12:17:35
37531;31220;1125;;;;true;28;4;2021-11-30 10:45:47;2021-11-30 12:17:35
37532;31220;4305;;;;true;28;22;2021-11-30 10:45:47;2021-11-30 12:17:35
37533;31220;5229;;;;true;28;7;2021-11-30 10:45:47;2021-11-30 12:17:35
37535;30947;1125;;;;true;28;4;2021-11-30 10:45:47;2021-11-30 12:17:35
37536;30947;4305;;;;true;28;22;2021-11-30 10:45:47;2021-11-30 12:17:35
37537;30947;5229;;;;true;28;7;2021-11-30 10:45:47;2021-11-30 12:17:35
37538;31218;;24;;;true;28;8;2021-11-30 10:45:47;2021-11-30 12:17:35
37539;31218;;24;;;true;28;4;2021-11-30 10:45:47;2021-11-30 12:17:35
37540;31218;4305;;;;true;28;22;2021-11-30 10:45:47;2021-11-30 12:17:35
37542;30595;2842;;;;true;28;8;2021-11-30 10:45:47;2021-11-30 12:17:35
31547;28390;1726;;;;true;28;7;2018-05-28 17:17:01;
31548;28390;2797;2;;;true;28;8;2018-05-28 00:00:00;2018-05-29 11:06:15
31549;28390;1127;2;;;true;28;4;2018-05-28 00:00:00;2018-05-29 11:06:11
32006;820;1598;2;;;true;46;7;2019-03-25 12:24:45;
32007;26544;1596;2;;;true;46;7;2019-03-25 12:27:34;
32032;1596;26544;3;;;true;7;46;2019-03-25 16:00:00;
32037;1662;2640;3;;;true;7;46;2019-03-25 16:06:56;
32320;28701;8918;;;;true;28;4;2019-04-18 17:01:43;
32321;28701;8919;;;;true;28;4;2019-04-18 17:01:44;
32322;28701;3962;;;;true;28;22;2019-04-18 17:01:44;
32323;28701;4829;;;;true;28;7;2019-04-18 17:01:44;
32324;28701;4810;;;;true;28;7;2019-04-18 17:01:44;
32325;28698;2767;;;;true;28;8;2019-04-18 17:01:44;
32326;28698;1102;;;;true;28;4;2019-04-18 17:01:44;
32327;28698;8918;;;;true;28;4;2019-04-18 17:01:44;
32328;28698;8920;;;;true;28;4;2019-04-18 17:01:44;
32329;28698;3962;;;;true;28;22;2019-04-18 17:01:44;
32330;28698;3963;;;;true;28;22;2019-04-18 17:01:44;
32331;28698;4829;;;;true;28;7;2019-04-18 17:01:44;
32332;28698;4830;;;;true;28;7;2019-04-18 17:01:44;
32333;28698;4810;;;;true;28;7;2019-04-18 17:01:44;
32334;28698;4811;;;;true;28;7;2019-04-18 17:01:44;
32335;28695;2767;;;;true;28;8;2019-04-18 17:01:44;
32336;28695;;24;En eaux stagnantes.;;true;28;8;2019-04-18 17:01:44;
32337;28695;1102;;;;true;28;4;2019-04-18 17:01:44;
32338;28695;8919;;;;true;28;4;2019-04-18 17:01:44;
32339;28695;8921;;;;true;28;4;2019-04-18 17:01:44;
32340;28695;8926;;;;true;28;4;2019-04-18 17:01:44;
32341;28695;;24;En eaux stagnantes.;;true;28;4;2019-04-18 17:01:44;
32342;28695;9424;;;;true;28;22;2019-04-18 17:01:44;
32343;28695;3967;;En croisement avec 22.432.;;true;28;22;2019-04-18 17:01:44;
32344;28695;3963;;;;true;28;22;2019-04-18 17:01:44;
32345;28695;4845;;;;true;28;7;2019-04-18 17:01:44;
32346;28695;4830;;;;true;28;7;2019-04-18 17:01:44;
32347;28695;4811;;;;true;28;7;2019-04-18 17:01:44;
32348;28695;1633;;.En croisement avec C2.34;;true;28;7;2019-04-18 17:01:44;
32349;28706;2767;;;;true;28;8;2019-04-18 17:01:44;
32350;28706;;24;En eaux stagnantes.;;true;28;8;2019-04-18 17:01:44;
32351;28706;1102;;;;true;28;4;2019-04-18 17:01:44;
32352;28706;8917;;;;true;28;4;2019-04-18 17:01:44;
32353;28706;;24;En eaux stagnantes.;;true;28;4;2019-04-18 17:01:44;
32354;28706;9401;;;;true;28;22;2019-04-18 17:01:44;
32355;28706;3961;;;;true;28;22;2019-04-18 17:01:44;
32356;28706;4860;;;;true;28;7;2019-04-18 17:01:44;
32357;28706;4796;;;;true;28;7;2019-04-18 17:01:44;
32358;28706;4828;;;;true;28;7;2019-04-18 17:01:44;
32359;28707;2666;;;;true;28;8;2019-04-18 17:01:44;
32360;28707;2767;;;;true;28;8;2019-04-18 17:01:44;
32361;28707;2762;;;;true;28;8;2019-04-18 17:01:44;
32362;28707;;24;En eaux stagnantes.;;true;28;8;2019-04-18 17:01:44;
32363;28707;1058;;;;true;28;4;2019-04-18 17:01:44;
32364;28707;8686;;;;true;28;4;2019-04-18 17:01:44;
32365;28707;1102;;;;true;28;4;2019-04-18 17:01:44;
32366;28707;8919;;;;true;28;4;2019-04-18 17:01:44;
32367;28707;1097;;;;true;28;4;2019-04-18 17:01:44;
32368;28707;8907;;;;true;28;4;2019-04-18 17:01:44;
32369;28707;;24;En eaux stagnantes.;;true;28;4;2019-04-18 17:01:44;
32370;28707;9422;;;;true;28;22;2019-04-18 17:01:44;
32371;28707;3917;;En croisement avec 22.422.;"Indiqué par erreur ""22.432 x 16.31"" au lieu de ""22.422 x 16.31"" dans la synthèse PVF2.";true;28;22;2019-04-18 00:00:00;2019-09-13 14:19:50
32372;28707;3967;;En croisement avec 22.432.;"Indiqué par erreur ""22.432 x 24.16"" au lieu de ""22.422 x 24.16"" dans la synthèse PVF2.";true;28;22;2019-04-18 00:00:00;2019-09-13 14:20:23
32373;28707;3962;;;;true;28;22;2019-04-18 17:01:44;
32374;28707;10844;;;;true;28;7;2019-04-18 17:01:44;
32375;28707;4877;;En croisement avec C1.232.;;true;28;7;2019-04-18 17:01:44;
32376;28707;1633;;En croisement avec C1.232.;;true;28;7;2019-04-18 17:01:44;
32377;28707;4844;;;;true;28;7;2019-04-18 17:01:44;
32378;28707;4829;;;;true;28;7;2019-04-18 17:01:44;
32379;28709;2767;;;;true;28;8;2019-04-18 17:01:44;
32380;28709;2762;;;;true;28;8;2019-04-18 17:01:44;
32381;28709;;24;Dans les autres situations.;;true;28;8;2019-04-18 17:01:44;
32382;28709;1102;;;;true;28;4;2019-04-18 17:01:44;
32383;28709;8919;;;;true;28;4;2019-04-18 17:01:44;
32384;28709;1097;;;;true;28;4;2019-04-18 17:01:44;
32385;28709;8907;;;;true;28;4;2019-04-18 17:01:44;
32386;28709;;24;Dans les autres situations.;;true;28;4;2019-04-18 17:01:44;
32387;28709;9422;;;;true;28;22;2019-04-18 17:01:44;
32388;28709;3962;;;;true;28;22;2019-04-18 17:01:44;
32389;28709;3963;;;;true;28;22;2019-04-18 17:01:44;
32390;28709;17546;;;;true;28;7;2019-04-18 17:01:44;
32391;28709;4829;;;;true;28;7;2019-04-18 17:01:44;
32392;28709;584;;;;true;28;7;2019-04-18 17:01:44;
32393;28709;4811;;;;true;28;7;2019-04-18 17:01:44;
32394;28697;2760;;;;true;28;8;2019-04-18 17:01:44;
32395;28697;2767;;;;true;28;8;2019-04-18 17:01:44;
32396;28697;;24;Dans les autres situations.;;true;28;8;2019-04-18 17:01:44;
32397;28697;1097;;;;true;28;4;2019-04-18 17:01:44;
32398;28697;1102;;;;true;28;4;2019-04-18 17:01:44;
32399;28697;8921;;;;true;28;4;2019-04-18 17:01:44;
32400;28697;;24;Dans les autres situations.;;true;28;4;2019-04-18 17:01:44;
32401;28697;9424;;;;true;28;22;2019-04-18 17:01:44;
32402;28697;3962;;;;true;28;22;2019-04-18 17:01:44;
32403;28697;3963;;;;true;28;22;2019-04-18 17:01:44;
32404;28697;17547;;;;true;28;7;2019-04-18 17:01:44;
32405;28697;4934;;En croisement avec C1.3412.;;true;28;7;2019-04-18 17:01:44;
32406;28697;4810;;;;true;28;7;2019-04-18 17:01:44;
32407;28697;4811;;;;true;28;7;2019-04-18 17:01:44;
32408;28702;2767;;;;true;28;8;2019-04-18 17:01:44;
32409;28702;;24;Dans les autres situations.;;true;28;8;2019-04-18 17:01:44;
32410;28702;1102;;;;true;28;4;2019-04-18 17:01:44;
32411;28702;8921;;;;true;28;4;2019-04-18 17:01:44;
32412;28702;;24;Dans les autres situations.;;true;28;4;2019-04-18 17:01:44;
32413;28702;9424;;;;true;28;22;2019-04-18 17:01:44;
32414;28702;3962;;;;true;28;22;2019-04-18 17:01:44;
32415;28702;3963;;;;true;28;22;2019-04-18 17:01:44;
32416;28702;17547;;;;true;28;7;2019-04-18 17:01:44;
32417;28702;4829;;;;true;28;7;2019-04-18 17:01:44;
32418;28702;4830;;;;true;28;7;2019-04-18 17:01:44;
32419;28705;2767;;;;true;28;8;2019-04-18 17:01:44;
32420;28705;1102;;;;true;28;4;2019-04-18 17:01:44;
32421;28705;8919;;;;true;28;4;2019-04-18 17:01:44;
32422;28705;8920;;;;true;28;4;2019-04-18 17:01:44;
32423;28705;8921;;;;true;28;4;2019-04-18 17:01:44;
32424;28705;3962;;;;true;28;22;2019-04-18 17:01:44;
32425;28705;3963;;;;true;28;22;2019-04-18 17:01:44;
32426;28705;4810;;;;true;28;7;2019-04-18 17:01:44;
32427;28705;4811;;;;true;28;7;2019-04-18 17:01:44;
32428;28713;2666;;;;true;28;8;2019-04-18 17:01:44;
32429;28713;;24;Dans les autres situations.;;true;28;8;2019-04-18 17:01:44;
32430;28713;1058;;;;true;28;4;2019-04-18 17:01:44;
32431;28713;8686;;;;true;28;4;2019-04-18 17:01:44;
32432;28713;;24;Dans les autres situations.;;true;28;4;2019-04-18 17:01:44;
32433;28713;9424;;;;true;28;22;2019-04-18 17:01:44;
32434;28713;3917;;En croisement avec 22.432.;;true;28;22;2019-04-18 17:01:44;
32435;28713;4827;;;;true;28;7;2019-04-18 17:01:44;
32436;28713;17548;;;;true;28;7;2019-04-18 17:01:44;
32437;28713;4877;;En croisement avec C1.3413.;;true;28;7;2019-04-18 17:01:44;
32438;28713;4860;;;;true;28;7;2019-04-18 17:01:44;
32439;28714;;24;;;true;28;8;2019-04-18 17:01:44;
32440;28714;;24;;;true;28;4;2019-04-18 17:01:44;
32441;28714;9424;;;;true;28;22;2019-04-18 17:01:44;
32442;28714;17546;;;;true;28;7;2019-04-18 17:01:44;
32443;28715;;24;;;true;28;8;2019-04-18 17:01:44;
32444;28715;;24;;;true;28;4;2019-04-18 17:01:44;
32445;28715;9424;;;;true;28;22;2019-04-18 17:01:44;
32446;28715;17546;;;;true;28;7;2019-04-18 17:01:44;
32447;28703;;24;;;true;28;8;2019-04-18 17:01:44;
32448;28703;;24;;;true;28;4;2019-04-18 17:01:44;
32449;28703;9424;;;;true;28;22;2019-04-18 17:01:44;
32450;28703;1339;;En croisement avec 22.432.;;true;28;22;2019-04-18 17:01:44;
47414;28427;2709;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47415;28427;2711;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47416;28430;2710;2;;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47417;28430;2709;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47418;28430;2711;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47419;2577;2710;2;;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47420;2577;2771;51;sous réserve de respect des critères d'identification de l'HIC (notamment de structure);;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47421;2577;2709;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47422;2577;2711;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47423;2578;2710;2;;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47424;2578;2709;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47425;2579;2710;2;;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47426;2579;2709;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47427;2579;2711;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47428;2579;2771;51;sous réserve de respect des critères d'identification de l'HIC (notamment de structure);;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47429;28443;2710;2;;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47430;28443;2709;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47431;28443;2711;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47432;28446;2713;2;;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47433;28446;2712;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47434;28446;2709;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47435;28446;2711;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47436;819;2713;2;;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47437;819;2712;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47438;819;2709;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47439;819;2711;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47440;2622;2713;2;;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47441;2622;2712;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47442;2622;2709;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47443;2622;2711;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47444;2623;2713;2;;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47445;2623;2712;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47446;2623;2709;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
